Meas_numb;SHT75_temp;SHT75_hum;SHT75_time;HTU21DF_temp;HTU21DF_hum;HTU21DF_time;SHT31_temp;SHT31_hum;SHT31_time;BME280_temp;BME280_hum;BME280_time;DHT22_temp;DHT22_hum;DHT22_time
0;27.82;49.39;2490.00;28.70;48.75;2608.00;28.50;51.26;2660.00;28.95;47.50;2662.00;27.90;53.00;2668.00
1;27.83;49.36;3577.00;28.69;48.77;3695.00;28.46;51.22;3747.00;28.96;47.46;3749.00;27.90;53.00;3749.00
2;27.84;49.36;4658.00;28.69;48.78;4776.00;28.48;51.23;4828.00;28.96;47.45;4830.00;27.90;54.50;4837.00
3;27.85;49.37;5745.00;28.68;48.79;5863.00;28.50;51.29;5915.00;28.97;47.44;5917.00;27.90;54.50;5917.00
4;27.84;49.36;6826.00;28.65;48.80;6944.00;28.48;51.24;6996.00;28.96;47.44;6998.00;27.90;54.50;7005.00
5;27.85;49.40;7913.00;28.67;48.81;8031.00;28.50;51.26;8083.00;28.97;47.46;8085.00;27.90;54.50;8085.00
6;27.84;49.40;8994.00;28.67;48.81;9112.00;28.50;51.26;9164.00;28.97;47.47;9166.00;27.90;54.50;9173.00
7;27.86;49.40;10081.00;28.67;48.82;10199.00;28.48;51.30;10251.00;28.97;47.49;10253.00;27.90;54.50;10253.00
8;27.86;49.40;11167.00;28.68;48.83;11285.00;28.47;51.31;11337.00;28.97;47.51;11339.00;28.00;54.50;11345.00
9;27.86;49.43;12259.00;28.68;48.84;12377.00;28.48;51.32;12429.00;28.96;47.53;12431.00;28.00;54.50;12431.00
10;27.86;49.46;13479.00;28.67;48.86;13597.00;28.47;51.31;13649.00;28.97;47.54;13651.00;27.90;54.50;13658.00
11;27.86;49.43;14571.00;28.69;48.87;14689.00;28.47;51.33;14741.00;28.98;47.54;14743.00;27.90;54.50;14743.00
12;27.86;49.46;15657.00;28.67;48.88;15775.00;28.47;51.33;15827.00;28.97;47.55;15829.00;27.90;54.50;15836.00
13;27.86;49.46;16749.00;28.68;48.89;16867.00;28.47;51.38;16919.00;28.97;47.55;16921.00;27.90;54.50;16921.00
14;27.87;49.46;17835.00;28.68;48.90;17953.00;28.44;51.37;18005.00;28.97;47.56;18007.00;27.90;54.50;18014.00
15;27.88;49.47;18927.00;28.68;48.90;19045.00;28.47;51.36;19097.00;28.97;47.56;19099.00;27.90;54.50;19099.00
16;27.86;49.46;20013.00;28.68;48.89;20131.00;28.48;51.38;20183.00;28.97;47.55;20185.00;27.90;54.50;20192.00
17;27.88;49.50;21105.00;28.68;48.90;21223.00;28.48;51.41;21275.00;28.97;47.56;21277.00;27.90;54.50;21277.00
18;27.88;49.53;22191.00;28.68;48.91;22309.00;28.48;51.42;22361.00;28.97;47.56;22363.00;27.90;54.50;22370.00
19;27.88;49.53;23283.00;28.68;48.91;23401.00;28.47;51.39;23453.00;28.98;47.58;23455.00;27.90;54.50;23455.00
20;27.88;49.53;24503.00;28.68;48.93;24621.00;28.46;51.41;24673.00;28.98;47.59;24675.00;27.90;54.50;24682.00
21;27.88;49.53;25595.00;28.67;48.95;25713.00;28.47;51.39;25765.00;28.97;47.59;25767.00;27.90;54.50;25767.00
22;27.85;49.53;26681.00;28.68;48.98;26799.00;28.46;51.45;26851.00;28.97;47.59;26853.00;27.90;54.50;26860.00
23;27.85;49.56;27773.00;28.68;49.00;27891.00;28.47;51.39;27943.00;28.97;47.60;27945.00;27.90;54.50;27945.00
24;27.87;49.56;28859.00;28.67;49.04;28977.00;28.48;51.43;29029.00;28.97;47.59;29031.00;27.90;54.50;29038.00
25;27.88;49.56;29951.00;28.68;49.07;30069.00;28.48;51.44;30121.00;28.97;47.60;30123.00;27.90;54.50;30123.00
26;27.88;49.59;31037.00;28.68;49.10;31155.00;28.50;51.47;31207.00;28.98;47.61;31209.00;27.90;54.50;31216.00
27;27.88;49.59;32129.00;28.68;49.13;32247.00;28.47;51.47;32299.00;28.97;47.61;32301.00;27.90;54.50;32301.00
28;27.88;49.59;33215.00;28.68;49.13;33333.00;28.48;51.48;33385.00;28.97;47.62;33387.00;27.90;54.60;33393.00
29;27.88;49.59;34307.00;28.68;49.12;34425.00;28.46;51.50;34477.00;28.98;47.64;34479.00;27.90;54.60;34479.00
30;27.88;49.59;35527.00;28.68;49.10;35645.00;28.46;51.49;35697.00;28.98;47.64;35699.00;27.90;54.60;35705.00
31;27.88;49.56;36619.00;28.67;49.07;36737.00;28.47;51.54;36789.00;28.98;47.64;36791.00;27.90;54.60;36791.00
32;27.87;49.56;37705.00;28.68;49.03;37823.00;28.47;51.53;37875.00;28.98;47.64;37877.00;27.90;54.60;37883.00
33;27.87;49.53;38797.00;28.67;49.00;38915.00;28.47;51.54;38967.00;28.98;47.64;38969.00;27.90;54.60;38969.00
34;27.87;49.50;39883.00;28.67;49.04;40001.00;28.48;51.52;40053.00;28.98;47.62;40055.00;27.90;54.60;40061.00
35;27.87;49.46;40975.00;28.67;49.11;41093.00;28.48;51.51;41145.00;28.98;47.70;41147.00;27.90;54.60;41147.00
36;27.87;49.46;42061.00;28.67;49.23;42179.00;28.47;51.55;42231.00;28.98;47.82;42233.00;27.90;54.60;42239.00
37;27.88;49.47;43153.00;28.67;49.26;43271.00;28.46;51.56;43323.00;28.98;47.92;43325.00;27.90;54.60;43325.00
38;27.89;49.47;44239.00;28.68;49.27;44357.00;28.47;51.61;44409.00;28.98;47.97;44411.00;27.90;54.60;44417.00
39;27.89;49.50;45331.00;28.68;49.30;45449.00;28.47;51.65;45501.00;28.97;47.97;45503.00;27.90;54.60;45503.00
40;27.89;49.53;46551.00;28.67;49.34;46669.00;28.48;51.66;46721.00;28.97;47.84;46723.00;27.90;54.70;46730.00
41;27.89;49.56;47643.00;28.65;49.34;47761.00;28.48;51.72;47813.00;28.97;47.74;47815.00;27.90;54.70;47815.00
42;27.89;49.53;48729.00;28.68;49.32;48847.00;28.48;51.69;48899.00;28.97;47.74;48901.00;27.90;54.70;48908.00
43;27.90;49.53;49821.00;28.67;49.29;49939.00;28.47;51.66;49991.00;28.97;47.74;49993.00;27.90;54.70;49993.00
44;27.91;49.53;50907.00;28.68;49.27;51025.00;28.47;51.64;51077.00;28.97;47.74;51079.00;27.90;54.70;51086.00
45;27.91;49.53;51999.00;28.68;49.24;52117.00;28.48;51.69;52169.00;28.98;47.74;52171.00;27.90;54.70;52171.00
46;27.91;49.53;53085.00;28.67;49.24;53203.00;28.48;51.67;53255.00;28.98;47.74;53257.00;27.90;54.70;53264.00
47;27.91;49.50;54177.00;28.67;49.23;54295.00;28.47;51.64;54347.00;28.98;47.73;54349.00;27.90;54.70;54349.00
48;27.91;49.47;55263.00;28.67;49.23;55381.00;28.47;51.65;55433.00;28.97;47.73;55435.00;27.90;54.70;55442.00
49;27.91;49.47;56355.00;28.67;49.23;56473.00;28.46;51.62;56525.00;28.97;47.73;56527.00;27.90;54.70;56527.00
50;27.90;49.50;57575.00;28.67;49.24;57693.00;28.47;51.65;57745.00;28.98;47.74;57747.00;27.90;54.70;57754.00
51;27.91;49.50;58667.00;28.68;49.24;58785.00;28.46;51.67;58837.00;28.98;47.77;58839.00;27.90;54.70;58839.00
52;27.92;49.50;59753.00;28.68;49.24;59871.00;28.47;51.67;59923.00;28.98;47.78;59925.00;27.90;54.70;59932.00
53;27.91;49.47;60845.00;28.65;49.23;60963.00;28.48;51.64;61015.00;28.97;47.77;61017.00;27.90;54.70;61017.00
54;27.91;49.47;61931.00;28.67;49.23;62049.00;28.47;51.66;62101.00;28.97;47.72;62103.00;27.90;54.70;62110.00
55;27.91;49.44;63023.00;28.68;49.19;63141.00;28.46;51.65;63193.00;28.98;47.68;63195.00;27.90;54.70;63195.00
56;27.91;49.41;64109.00;28.65;49.18;64227.00;28.46;51.59;64279.00;28.98;47.66;64281.00;27.90;54.70;64288.00
57;27.92;49.41;65201.00;28.67;49.17;65319.00;28.48;51.62;65371.00;28.97;47.65;65373.00;27.90;54.70;65373.00
58;27.91;49.41;66287.00;28.68;49.16;66405.00;28.47;51.57;66457.00;28.97;47.66;66459.00;27.90;54.70;66466.00
59;27.92;49.37;67379.00;28.68;49.26;67497.00;28.50;51.57;67549.00;28.98;47.65;67551.00;27.90;54.70;67551.00
60;27.93;49.50;68602.00;28.68;49.30;68720.00;28.50;51.58;68772.00;28.98;47.65;68774.00;27.90;54.70;68781.00
61;27.93;49.57;69694.00;28.67;49.28;69812.00;28.47;51.58;69864.00;28.98;47.65;69866.00;27.90;54.70;69866.00
62;27.94;49.54;70780.00;28.68;49.26;70898.00;28.47;51.57;70950.00;28.98;47.64;70952.00;27.90;54.70;70959.00
63;27.94;49.44;71872.00;28.69;49.22;71990.00;28.47;51.53;72042.00;28.98;47.65;72044.00;27.90;54.70;72044.00
64;27.93;49.38;72958.00;28.67;49.19;73076.00;28.48;51.56;73128.00;28.98;47.64;73130.00;27.90;54.70;73137.00
65;27.93;49.31;74050.00;28.67;49.16;74168.00;28.48;51.54;74220.00;28.98;47.64;74222.00;27.90;54.70;74222.00
66;27.94;49.28;75136.00;28.68;49.13;75254.00;28.47;51.56;75306.00;28.98;47.64;75308.00;27.90;54.70;75315.00
67;27.94;49.22;76228.00;28.68;49.12;76346.00;28.48;51.53;76398.00;28.98;47.62;76400.00;27.90;54.70;76400.00
68;27.95;49.22;77314.00;28.67;49.11;77432.00;28.47;51.53;77484.00;28.98;47.62;77486.00;27.90;54.70;77493.00
69;27.94;49.18;78406.00;28.67;49.10;78524.00;28.47;51.53;78576.00;28.98;47.60;78578.00;27.90;54.70;78578.00
70;27.93;49.15;79626.00;28.65;49.10;79744.00;28.50;51.55;79796.00;28.98;47.59;79798.00;27.90;54.70;79805.00
71;27.93;49.15;80718.00;28.68;49.11;80836.00;28.50;51.48;80888.00;28.98;47.58;80890.00;27.90;54.70;80890.00
72;27.92;49.15;81804.00;28.68;49.12;81922.00;28.50;51.48;81974.00;28.98;47.56;81976.00;27.90;54.70;81983.00
73;27.94;49.15;82896.00;28.68;49.13;83014.00;28.48;51.49;83066.00;28.98;47.55;83068.00;27.90;54.70;83068.00
74;27.93;49.15;83982.00;28.67;49.12;84100.00;28.48;51.47;84152.00;28.98;47.55;84154.00;28.00;54.70;84160.00
75;27.92;49.21;85074.00;28.69;49.12;85192.00;28.48;51.48;85244.00;28.98;47.56;85246.00;28.00;54.70;85246.00
76;27.94;49.22;86160.00;28.67;49.12;86278.00;28.47;51.49;86330.00;28.98;47.58;86332.00;27.90;54.70;86339.00
77;27.93;49.25;87252.00;28.67;49.12;87370.00;28.48;51.46;87422.00;28.98;47.59;87424.00;27.90;54.70;87424.00
78;27.93;49.25;88338.00;28.67;49.11;88456.00;28.46;51.43;88508.00;28.98;47.59;88510.00;28.00;54.70;88516.00
79;27.92;49.28;89430.00;28.69;49.12;89548.00;28.47;51.49;89600.00;28.98;47.60;89602.00;28.00;54.70;89602.00
80;27.93;49.28;90650.00;28.68;49.13;90768.00;28.47;51.49;90820.00;28.98;47.61;90822.00;27.90;54.70;90829.00
81;27.92;49.28;91742.00;28.68;49.13;91860.00;28.46;51.51;91912.00;28.98;47.62;91914.00;27.90;54.70;91914.00
82;27.92;49.31;92828.00;28.69;49.13;92946.00;28.46;51.50;92998.00;28.98;47.64;93000.00;27.90;54.70;93007.00
83;27.92;49.34;93920.00;28.70;49.14;94038.00;28.48;51.53;94090.00;28.98;47.65;94092.00;27.90;54.70;94092.00
84;27.91;49.34;95006.00;28.69;49.14;95124.00;28.46;51.49;95176.00;28.99;47.65;95178.00;27.90;54.70;95185.00
85;27.91;49.34;96098.00;28.68;49.15;96216.00;28.48;51.52;96268.00;28.98;47.67;96270.00;27.90;54.70;96270.00
86;27.93;49.34;97184.00;28.68;49.15;97302.00;28.48;51.54;97354.00;28.98;47.67;97356.00;27.90;54.70;97363.00
87;27.91;49.37;98276.00;28.68;49.16;98394.00;28.48;51.51;98446.00;28.98;47.67;98448.00;27.90;54.70;98448.00
88;27.92;49.37;99362.00;28.68;49.16;99480.00;28.47;51.54;99532.00;28.98;47.68;99534.00;27.90;54.70;99541.00
89;27.91;49.37;100454.00;28.68;49.16;100572.00;28.48;51.61;100624.00;28.99;47.68;100626.00;27.90;54.70;100626.00
90;27.92;49.37;101679.00;28.68;49.16;101797.00;28.48;51.56;101849.00;28.99;47.70;101851.00;27.90;54.70;101858.00
91;27.92;49.41;102776.00;28.68;49.16;102894.00;28.47;51.56;102946.00;28.99;47.70;102948.00;27.90;54.70;102948.00
92;27.92;49.37;103867.00;28.70;49.17;103985.00;28.48;51.60;104037.00;28.99;47.71;104039.00;27.90;54.70;104046.00
93;27.92;49.41;104964.00;28.68;49.17;105082.00;28.48;51.55;105134.00;28.98;47.71;105136.00;27.90;54.70;105136.00
94;27.93;49.41;106055.00;28.69;49.18;106173.00;28.47;51.56;106225.00;28.99;47.71;106227.00;27.90;54.70;106234.00
95;27.92;49.41;107152.00;28.68;49.18;107270.00;28.48;51.58;107322.00;28.99;47.71;107324.00;27.90;54.70;107324.00
96;27.92;49.41;108243.00;28.67;49.19;108361.00;28.48;51.60;108413.00;28.99;47.72;108415.00;27.90;54.70;108422.00
97;27.92;49.41;109340.00;28.68;49.19;109458.00;28.48;51.58;109510.00;28.98;47.72;109512.00;27.90;54.70;109512.00
98;27.92;49.41;110431.00;28.69;49.19;110549.00;28.47;51.58;110601.00;28.99;47.72;110603.00;27.90;54.70;110610.00
99;27.93;49.44;111528.00;28.68;49.20;111646.00;28.47;51.60;111698.00;28.99;47.73;111700.00;27.90;54.70;111700.00
100;27.94;49.44;112754.00;28.68;49.20;112872.00;28.47;51.61;112924.00;28.98;47.74;112926.00;27.90;54.70;112933.00
101;27.92;49.44;113851.00;28.68;49.20;113969.00;28.47;51.60;114021.00;28.98;47.76;114023.00;27.90;54.70;114023.00
102;27.93;49.47;114942.00;28.68;49.20;115060.00;28.48;51.63;115112.00;28.99;47.79;115114.00;27.90;54.70;115121.00
103;27.94;49.47;116039.00;28.68;49.21;116157.00;28.47;51.62;116209.00;28.98;47.77;116211.00;27.90;54.70;116211.00
104;27.93;49.47;117130.00;28.69;49.22;117248.00;28.50;51.62;117300.00;28.98;47.78;117302.00;28.00;54.80;117308.00
105;27.92;49.47;118227.00;28.68;49.22;118345.00;28.48;51.64;118397.00;28.98;47.78;118399.00;28.00;54.80;118399.00
106;27.93;49.47;119318.00;28.69;49.23;119436.00;28.48;51.64;119488.00;28.98;47.79;119490.00;27.90;54.70;119497.00
107;27.93;49.50;120415.00;28.69;49.23;120533.00;28.48;51.64;120585.00;28.99;47.79;120587.00;27.90;54.70;120587.00
108;27.94;49.51;121506.00;28.69;49.23;121624.00;28.47;51.66;121676.00;28.99;47.80;121678.00;28.00;54.80;121684.00
109;27.92;49.50;122603.00;28.69;49.24;122721.00;28.46;51.69;122773.00;28.99;47.82;122775.00;28.00;54.80;122775.00
110;27.94;49.54;123829.00;28.69;49.25;123947.00;28.47;51.69;123999.00;28.99;47.83;124001.00;27.90;54.70;124008.00
111;27.93;49.54;124926.00;28.69;49.25;125044.00;28.48;51.71;125096.00;28.99;47.84;125098.00;27.90;54.70;125098.00
112;27.94;49.54;126017.00;28.68;49.26;126135.00;28.47;51.65;126187.00;28.98;47.84;126189.00;27.90;54.70;126196.00
113;27.93;49.57;127114.00;28.69;49.26;127232.00;28.46;51.71;127284.00;28.98;47.86;127286.00;27.90;54.70;127286.00
114;27.94;49.57;128205.00;28.69;49.26;128323.00;28.46;51.72;128375.00;28.99;47.88;128377.00;27.90;54.70;128384.00
115;27.94;49.60;129302.00;28.69;49.26;129420.00;28.48;51.74;129472.00;28.99;47.89;129474.00;27.90;54.70;129474.00
116;27.93;49.60;130393.00;28.69;49.27;130511.00;28.47;51.75;130563.00;28.99;47.90;130565.00;27.90;54.70;130572.00
117;27.95;49.64;131490.00;28.69;49.28;131608.00;28.50;51.75;131660.00;28.99;47.91;131662.00;27.90;54.70;131662.00
118;27.96;49.64;132581.00;28.68;49.29;132699.00;28.48;51.78;132751.00;28.99;47.92;132753.00;28.00;54.80;132759.00
119;27.95;49.67;133678.00;28.69;49.29;133796.00;28.47;51.75;133848.00;28.99;47.94;133850.00;28.00;54.80;133850.00
120;27.95;49.67;134907.00;28.69;49.30;135025.00;28.47;51.78;135077.00;28.99;47.96;135079.00;27.90;54.70;135086.00
121;27.94;49.70;136004.00;28.69;49.32;136122.00;28.48;51.80;136174.00;28.99;47.97;136176.00;27.90;54.70;136176.00
122;27.95;49.70;137095.00;28.70;49.32;137213.00;28.47;51.82;137265.00;28.99;47.99;137267.00;27.90;54.70;137274.00
123;27.95;49.73;138192.00;28.68;49.33;138310.00;28.50;51.82;138362.00;28.99;48.00;138364.00;27.90;54.70;138364.00
124;27.94;49.73;139283.00;28.70;49.34;139401.00;28.50;51.88;139453.00;28.99;48.01;139455.00;27.90;54.70;139462.00
125;27.94;49.73;140380.00;28.68;49.35;140498.00;28.47;51.86;140550.00;28.99;48.01;140552.00;27.90;54.70;140552.00
126;27.95;49.73;141471.00;28.70;49.36;141589.00;28.47;51.85;141641.00;28.99;48.02;141643.00;28.00;54.80;141649.00
127;27.94;49.76;142568.00;28.69;49.37;142686.00;28.47;51.84;142738.00;28.99;48.03;142740.00;28.00;54.80;142740.00
128;27.95;49.76;143659.00;28.70;49.38;143777.00;28.48;51.89;143829.00;28.99;48.03;143831.00;27.90;54.70;143838.00
129;27.94;49.76;144756.00;28.69;49.39;144874.00;28.46;51.89;144926.00;28.99;48.03;144928.00;27.90;54.70;144928.00
130;27.94;49.73;145982.00;28.70;49.39;146100.00;28.48;51.88;146152.00;28.99;48.04;146154.00;27.90;54.80;146161.00
131;27.94;49.76;147079.00;28.69;49.40;147197.00;28.46;51.94;147249.00;28.99;48.04;147251.00;27.90;54.80;147251.00
132;27.96;49.73;148170.00;28.69;49.40;148288.00;28.47;51.93;148340.00;28.99;48.04;148342.00;27.90;54.80;148349.00
133;27.94;49.73;149267.00;28.69;49.40;149385.00;28.48;51.92;149437.00;28.99;48.04;149439.00;27.90;54.80;149439.00
134;27.95;49.73;150358.00;28.70;49.40;150476.00;28.47;51.92;150528.00;28.99;48.03;150530.00;27.90;54.80;150537.00
135;27.96;49.73;151455.00;28.69;49.41;151573.00;28.48;51.93;151625.00;28.99;48.03;151627.00;27.90;54.80;151627.00
136;27.94;49.73;152546.00;28.70;49.41;152664.00;28.48;51.91;152716.00;28.99;48.03;152718.00;27.90;54.80;152725.00
137;27.95;49.70;153643.00;28.69;49.41;153761.00;28.50;51.89;153813.00;28.99;48.03;153815.00;27.90;54.80;153815.00
138;27.95;49.70;154734.00;28.69;49.41;154852.00;28.50;51.94;154904.00;28.99;48.02;154906.00;27.90;54.90;154913.00
139;27.96;49.67;155831.00;28.70;49.42;155949.00;28.47;51.91;156001.00;28.99;48.01;156003.00;27.90;54.90;156003.00
140;27.95;49.67;157057.00;28.70;49.41;157175.00;28.47;51.91;157227.00;29.00;48.01;157229.00;27.90;54.90;157236.00
141;27.93;49.67;158154.00;28.69;49.41;158272.00;28.48;51.90;158324.00;28.99;48.00;158326.00;27.90;54.90;158326.00
142;27.94;49.67;159245.00;28.69;49.40;159363.00;28.48;51.95;159415.00;29.00;48.00;159417.00;28.00;54.90;159423.00
143;27.94;49.67;160342.00;28.69;49.40;160460.00;28.47;51.88;160512.00;29.00;47.99;160514.00;28.00;54.90;160514.00
144;27.94;49.67;161433.00;28.69;49.40;161551.00;28.50;51.93;161603.00;29.00;47.99;161605.00;28.00;54.90;161611.00
145;27.94;49.63;162530.00;28.70;49.39;162648.00;28.47;51.91;162700.00;29.00;47.97;162702.00;28.00;54.90;162702.00
146;27.94;49.63;163621.00;28.70;49.39;163739.00;28.47;51.89;163791.00;29.00;47.96;163793.00;27.90;54.90;163800.00
147;27.94;49.63;164718.00;28.69;49.39;164836.00;28.48;51.89;164888.00;29.00;47.96;164890.00;27.90;54.90;164890.00
148;27.95;49.64;165809.00;28.70;49.38;165927.00;28.47;51.89;165979.00;29.00;47.95;165981.00;27.90;54.90;165988.00
149;27.94;49.63;166906.00;28.69;49.38;167024.00;28.46;51.89;167076.00;29.00;47.95;167078.00;27.90;54.90;167078.00
150;27.95;49.60;168132.00;28.71;49.38;168250.00;28.47;51.91;168302.00;29.00;47.95;168304.00;27.90;54.90;168311.00
151;27.95;49.60;169229.00;28.71;49.38;169347.00;28.48;51.83;169399.00;29.00;47.94;169401.00;27.90;54.90;169401.00
152;27.97;49.61;170320.00;28.70;49.36;170438.00;28.47;51.86;170490.00;29.00;47.94;170492.00;28.00;54.90;170498.00
153;27.95;49.60;171417.00;28.70;49.36;171535.00;28.48;51.86;171587.00;29.00;47.94;171589.00;28.00;54.90;171589.00
154;27.96;49.61;172508.00;28.70;49.36;172626.00;28.48;51.83;172678.00;29.00;47.93;172680.00;27.90;54.90;172687.00
155;27.96;49.61;173605.00;28.70;49.36;173723.00;28.47;51.87;173775.00;29.00;47.93;173777.00;27.90;54.90;173777.00
156;27.98;49.58;174696.00;28.70;49.36;174814.00;28.50;51.85;174866.00;29.01;47.92;174868.00;27.90;54.90;174875.00
157;27.97;49.61;175793.00;28.70;49.36;175911.00;28.48;51.86;175963.00;29.00;47.93;175965.00;27.90;54.90;175965.00
158;27.96;49.57;176884.00;28.70;49.36;177002.00;28.48;51.87;177054.00;29.00;47.91;177056.00;27.90;54.80;177063.00
159;27.95;49.60;177981.00;28.70;49.35;178099.00;28.48;51.84;178151.00;29.00;47.91;178153.00;27.90;54.80;178153.00
160;27.95;49.54;179210.00;28.71;49.35;179328.00;28.48;51.86;179380.00;29.00;47.91;179382.00;28.00;54.90;179388.00
161;27.96;49.54;180307.00;28.69;49.34;180425.00;28.48;51.83;180477.00;29.00;47.91;180479.00;28.00;54.90;180479.00
162;27.95;49.54;181398.00;28.70;49.33;181516.00;28.47;51.81;181568.00;29.00;47.90;181570.00;27.90;54.90;181577.00
163;27.96;49.54;182495.00;28.69;49.34;182613.00;28.48;51.84;182665.00;29.00;47.92;182667.00;27.90;54.90;182667.00
164;27.94;49.54;183586.00;28.70;49.33;183704.00;28.50;51.84;183756.00;29.00;47.90;183758.00;28.00;54.90;183764.00
165;27.96;49.54;184683.00;28.70;49.33;184801.00;28.48;51.81;184853.00;29.00;47.90;184855.00;28.00;54.90;184855.00
166;27.97;49.54;185774.00;28.70;49.33;185892.00;28.50;51.83;185944.00;29.00;47.90;185946.00;27.90;54.80;185953.00
167;27.94;49.54;186871.00;28.71;49.32;186989.00;28.48;51.83;187041.00;29.01;47.90;187043.00;27.90;54.80;187043.00
168;27.94;49.54;187962.00;28.70;49.32;188080.00;28.48;51.80;188132.00;29.01;47.90;188134.00;27.90;54.80;188141.00
169;27.94;49.54;189059.00;28.71;49.32;189177.00;28.48;51.76;189229.00;29.01;47.90;189231.00;27.90;54.80;189231.00
170;27.94;49.54;190285.00;28.70;49.33;190403.00;28.48;51.83;190455.00;29.01;47.90;190457.00;27.90;54.80;190464.00
171;27.96;49.54;191382.00;28.72;49.32;191500.00;28.48;51.81;191552.00;29.01;47.90;191554.00;27.90;54.80;191554.00
172;27.96;49.54;192473.00;28.71;49.33;192591.00;28.48;51.80;192643.00;29.01;47.90;192645.00;27.90;54.80;192652.00
173;27.94;49.54;193570.00;28.70;49.32;193688.00;28.50;51.80;193740.00;29.00;47.90;193742.00;27.90;54.80;193742.00
174;27.95;49.54;194661.00;28.71;49.32;194779.00;28.48;51.80;194831.00;29.01;47.90;194833.00;27.90;54.80;194840.00
175;27.96;49.54;195758.00;28.70;49.32;195876.00;28.50;51.83;195928.00;29.01;47.90;195930.00;27.90;54.80;195930.00
176;27.95;49.54;196849.00;28.70;49.32;196967.00;28.47;51.79;197019.00;29.00;47.90;197021.00;28.00;54.90;197027.00
177;27.94;49.54;197946.00;28.70;49.32;198064.00;28.48;51.82;198116.00;29.01;47.89;198118.00;28.00;54.90;198118.00
178;27.95;49.54;199037.00;28.69;49.32;199155.00;28.51;51.80;199207.00;29.01;47.90;199209.00;27.90;54.80;199216.00
179;27.96;49.54;200134.00;28.70;49.32;200252.00;28.48;51.83;200304.00;29.00;47.90;200306.00;27.90;54.80;200306.00
180;27.95;49.54;201360.00;28.71;49.32;201478.00;28.51;51.83;201530.00;29.01;47.90;201532.00;27.90;54.80;201539.00
181;27.97;49.54;202457.00;28.70;49.32;202575.00;28.50;51.85;202627.00;29.01;47.90;202629.00;27.90;54.80;202629.00
182;27.96;49.54;203548.00;28.70;49.32;203666.00;28.48;51.83;203718.00;29.00;47.90;203720.00;28.00;54.80;203726.00
183;27.97;49.54;204645.00;28.71;49.32;204763.00;28.47;51.80;204815.00;29.01;47.90;204817.00;28.00;54.80;204817.00
184;27.96;49.54;205736.00;28.71;49.32;205854.00;28.50;51.83;205906.00;29.00;47.90;205908.00;28.00;54.80;205914.00
185;27.95;49.54;206833.00;28.71;49.33;206951.00;28.48;51.79;207003.00;29.01;47.90;207005.00;28.00;54.80;207005.00
186;27.97;49.54;207924.00;28.71;49.33;208042.00;28.47;51.83;208094.00;29.01;47.90;208096.00;28.00;54.80;208102.00
187;27.95;49.54;209021.00;28.71;49.32;209139.00;28.50;51.84;209191.00;29.00;47.90;209193.00;28.00;54.80;209193.00
188;27.96;49.54;210112.00;28.71;49.33;210230.00;28.51;51.80;210282.00;29.00;47.92;210284.00;27.90;54.80;210291.00
189;27.97;49.54;211209.00;28.71;49.32;211327.00;28.50;51.85;211379.00;29.00;47.90;211381.00;27.90;54.80;211381.00
190;27.95;49.54;212435.00;28.70;49.32;212553.00;28.48;51.81;212605.00;29.00;47.92;212607.00;28.00;54.80;212613.00
191;27.96;49.73;213532.00;28.71;49.68;213650.00;28.51;51.86;213702.00;29.01;48.27;213704.00;28.00;54.80;213704.00
192;27.97;49.80;214623.00;28.71;49.77;214741.00;28.50;52.10;214793.00;29.01;48.43;214795.00;27.90;54.80;214802.00
193;27.99;49.87;215720.00;28.71;49.70;215838.00;28.48;52.18;215890.00;29.01;48.41;215892.00;27.90;54.80;215892.00
194;27.99;49.93;216811.00;28.72;49.68;216929.00;28.50;52.29;216981.00;29.01;48.89;216983.00;28.00;54.90;216989.00
195;27.99;49.99;217908.00;28.72;49.72;218026.00;28.47;52.48;218078.00;29.01;49.01;218080.00;28.00;54.90;218080.00
196;27.98;50.12;218999.00;28.71;50.19;219117.00;28.50;52.55;219169.00;29.00;48.90;219171.00;27.90;54.90;219178.00
197;27.98;50.41;220096.00;28.72;52.34;220214.00;28.47;52.60;220266.00;29.00;49.35;220268.00;27.90;54.90;220268.00
198;27.98;50.96;221187.00;28.71;53.59;221305.00;28.50;52.90;221357.00;29.01;50.10;221359.00;28.00;55.10;221365.00
199;27.96;51.43;222284.00;28.71;54.25;222402.00;28.48;53.34;222454.00;29.01;50.58;222456.00;28.00;55.10;222456.00
200;27.96;51.85;223513.00;28.71;54.66;223631.00;28.48;53.88;223683.00;29.01;50.69;223685.00;28.00;55.40;223691.00
201;27.96;52.26;224610.00;28.71;54.59;224728.00;28.47;54.30;224780.00;29.01;50.88;224782.00;28.00;55.40;224782.00
202;27.96;52.58;225701.00;28.71;54.33;225819.00;28.51;54.77;225871.00;29.01;51.41;225873.00;27.90;55.60;225879.00
203;27.95;52.80;226798.00;28.71;54.05;226916.00;28.50;55.15;226968.00;29.01;51.74;226970.00;27.90;55.60;226970.00
204;27.98;53.06;227889.00;28.70;53.93;228007.00;28.50;55.39;228059.00;29.00;51.79;228061.00;28.00;56.00;228067.00
205;27.95;53.25;228986.00;28.70;53.92;229104.00;28.48;55.61;229156.00;29.01;51.72;229158.00;28.00;56.00;229158.00
206;27.98;53.41;230077.00;28.71;53.93;230195.00;28.51;55.68;230247.00;29.01;51.56;230249.00;28.00;56.20;230255.00
